"1",1,32.4204380368465,22.4426471885078
"2",1,32.3471510438058,22.4560207274474
"3",1,32.2727619366675,22.4632449074505
"4",1,32.1975635249429,22.4643564491173
"5",1,32.121852507424,22.4594563339389
"6",1,32.0459238575864,22.4487060046051
"7",1,31.9700654720821,22.432321900092
"8",1,31.8945532935518,22.4105686512006
"9",1,31.8196470775404,22.3837513159745
"10",1,31.7455869230942,22.3522070554774
"11",1,31.6725906331127,22.3162966403676
"12",1,31.6008519188738,22.2763961423737
"13",1,31.5305394175524,22.2328891091063
"14",1,31.4617964548699,22.1861594534346
"15",1,31.394741458713,22.1365852174885
"16",1,31.3294689137853,22.0845333026749
"17",1,31.2660507412087,22.0303551957558
"18",1,31.2045379889043,21.974383670107
"19",1,31.1449627266072,21.9169304021491
"20",1,31.0873400515463,21.8582844156309
"21",1,31.0316701252995,21.7987112499756
"22",1,30.9779401776194,21.7384527416476
"23",1,30.9261264279237,21.6777273075733
"24",1,30.8761958888532,21.6167306251302
"25",1,30.8281080283289,21.5556366123284
"26",1,30.781816276643,21.494598623043
"27",1,30.7372693732823,21.4337507843059
"28",1,30.6944125544972,21.3732094148152
"29",1,30.653188587295,21.313074475353
"30",1,30.6135386587833,21.2534310122996
"31",1,30.5754031318606,21.1943505646985
"32",1,30.5387221793936,21.1358925132593
"33",1,30.5034363094357,21.0781053563334
"34",1,30.4694867939299,21.0210279033135
"35",1,30.436816012848,20.9646903802407
"36",1,30.4053677249768,20.9091154457679
"37",1,30.3750872756736,20.8543191181802
"38",1,30.3459217509485,20.8003116160462
"39",1,30.3178200862456,20.7470981163844
"40",1,30.2907331373356,20.6946794351016
"41",1,30.264613719817,20.643052634975
"42",1,30.2394166228703,20.5922115667022
"43",1,30.2150986021355,20.542147348587
"44",1,30.1916183558789,20.4928487903301
"45",1,30.1689364879945,20.4443027661862
"46",1,30.147015460832,20.3964945424753
"47",1,30.1258195403628,20.349408064116
"48",1,30.105314735778,20.3030262045068
"49",1,30.0854687352502,20.2573309827337
"50",1,30.0662508392837,20.2123037517333
"51",1,30.0476318928119,20.167925360708
"52",1,30.0295842169806,20.1241762947681
"53",1,30.0120815413622,20.0810367944785
"54",1,29.9950989371938,20.038486957707
"55",1,29.9786127520937,19.9965068259158
"56",1,29.9626005466064,19.9550764568031
"57",1,29.9470410328298,19.9141759849888
"58",1,29.9319140153093,19.8737856722452
"59",1,29.9172003343172,19.8338859486006
"60",1,29.9028818115905,19.794457445486
"61",1,29.8889411985572,19.7554810219603
"62",1,29.8753621270517,19.7169377849199
"63",1,29.8621290624945,19.6788091040911
"64",1,29.8492272594911,19.6410766225064
"65",1,29.8366427197915,19.6037222630754
"66",1,29.8243621525412,19.5667282317881
"67",1,29.8123729367445,19.5300770180162
"68",1,29.8006630858601,19.4937513923226
"69",1,29.7892212144415,19.4577344021311
"70",1,29.778036506736,19.4220093655668
"71",1,29.7670986871563,19.3865598637327
"72",1,29.7563979925376,19.3513697316536
"73",1,29.7459251460972,19.3164230480873
"74",1,29.7356713330158,19.2817041243729
"75",1,29.725628177561,19.2471974924642
"76",1,29.7157877216797,19.2128878922729
"77",1,29.7061424049866,19.1787602584274
"78",1,29.6966850460836,19.1447997065387
"79",1,29.687408825145,19.1109915190469
"80",1,29.6783072677101,19.0773211307117
"81",1,29.6693742296288,19.0437741137995
"82",1,29.6606038831071,19.0103361630068
"83",1,29.6519907038087,18.9769930801556
"84",1,29.6435294589662,18.9437307586846
"85",1,29.6352151964666,18.9105351679581
"86",1,29.6270432348737,18.8773923374039
"87",1,29.6190091543572,18.8442883404914
"88",1,29.6111087885032,18.811209278554
"89",1,29.6033382169802,18.7781412644565
"90",1,29.5956937590437,18.7450704061075
"91",1,29.588171967864,18.7119827898099
"92",1,29.5807696256646,18.6788644634466
"93",1,29.573483739666,18.6457014194895
"94",1,29.5663115388298,18.6124795778267
"95",1,29.5592504714053,18.5791847683942
"96",1,29.5522982032837,18.5458027136039
"97",1,29.5454526171688,18.512319010557
"98",1,29.5387118125796,18.4787191130319
"99",1,29.5320741067018,18.4449883132377
"100",1,29.525538036114,18.4111117233262
"101",1,29.5191023594166,18.3770742566546
"102",1,29.5127660607982,18.3428606087961
"103",1,29.5065283545795,18.3084552382974
"104",1,29.5003886907819,18.2738423471854
"105",1,29.4943467617742,18.2390058612318
"106",1,29.4884025100564,18.2039294099862
"107",1,29.4825561372504,18.1685963065988
"108",1,29.476808114372,18.1329895274589
"109",1,29.4711591934702,18.0970916916842
"110",1,29.4656104207277,18.060885040508
"111",1,29.4601631511277,18.0243514166227
"112",1,29.4548190648013,17.9874722435516
"113",1,29.4495801851848,17.9502285051399
"114",1,29.4444488991258,17.9126007252723
"115",1,29.4394279790927,17.8745689479487
"116",1,29.4345206076567,17.8361127178755
"117",1,29.4297304044307,17.7972110617594
"118",1,29.425061455668,17.7578424705239
"119",1,29.4205183467403,17.7179848827122
"120",1,29.4161061977348,17.6776156693804
"121",1,29.4118307024317,17.6367116208436
"122",1,29.4076981709442,17.5952489356931
"123",1,29.4037155763249,17.5532032125743
"124",1,29.3998906054708,17.5105494452949
"125",1,29.3962317146767,17.4672620219209
"126",1,29.3927481902197,17.4233147286253
"127",1,29.3894502143756,17.3786807591677
"128",1,29.3863489372972,17.3333327310216
"129",1,29.3834565552064,17.2872427093148
"130",1,29.3807863953721,17.2403822399217
